user_id,event_type,dress_id,body_match_score,style_score,final_rating
U4025,College,D45,0.62,0.66,3
U1583,College,D13,0.67,0.69,5
U3091,Wedding,D82,0.64,0.73,4
U4920,Festival,D69,0.69,0.74,3
U4496,Wedding,D90,0.75,0.99,3
U2153,Party,D151,0.9,0.73,5
U1377,Festival,D49,0.97,0.87,5
U724,Party,D180,0.82,0.65,4
U2679,Festival,D69,0.77,0.84,5
U916,Reception,D193,0.63,0.73,3
U406,Wedding,D26,0.92,0.61,4
U2850,Wedding,D176,0.72,0.63,5
U2357,College,D93,0.64,0.62,3
U799,Festival,D25,0.72,0.78,3
U3734,Formal,D39,0.82,0.97,3
U3515,Reception,D103,0.71,0.79,3
U3499,Formal,D14,0.87,0.88,5
U1782,College,D156,0.67,0.6,5
U4641,Wedding,D26,0.65,0.78,3
U3497,Wedding,D30,0.91,0.94,3
U3079,Wedding,D97,0.98,0.82,4
U2428,Formal,D127,0.87,0.68,5
U3277,Festival,D117,0.99,1.0,5
U4242,Festival,D148,0.75,0.67,5
U2099,College,D70,0.82,0.6,4
U1195,Party,D191,0.82,0.89,4
U2154,Formal,D39,0.93,0.95,3
U335,College,D91,0.85,0.92,4
U1454,Festival,D88,0.68,0.75,3
U2003,Wedding,D150,0.95,0.86,4
U351,Festival,D153,0.83,0.69,4
U991,Reception,D41,0.95,0.63,3
U707,Formal,D104,0.8,0.81,4
U1146,Party,D76,0.73,0.73,4
U1100,College,D35,0.68,0.73,3
U4658,Festival,D52,0.88,0.89,4
U4407,Formal,D72,0.65,0.81,5
U4469,Festival,D43,0.63,0.95,3
U925,Wedding,D28,0.65,0.82,3
U4453,Party,D56,0.8,0.65,4
U4906,Festival,D43,0.86,0.79,5
U1967,Reception,D53,0.84,0.73,4
U3103,Festival,D126,0.94,0.82,5
U2278,Reception,D31,0.74,0.75,5
U4463,Wedding,D176,0.74,0.64,3
U2618,Wedding,D82,0.97,0.87,4
U720,Party,D109,0.68,0.92,3
U2300,Reception,D80,0.84,0.67,3
U4768,Wedding,D196,0.85,0.78,5
U609,Formal,D48,0.98,0.93,4
U3813,Wedding,D163,0.75,0.77,5
U4345,Party,D128,0.64,0.75,4
U2317,Party,D132,0.91,0.85,5
U1999,Reception,D58,0.97,0.79,4
U1744,Formal,D195,0.72,0.62,4
U1182,Wedding,D94,0.77,0.8,5
U3848,Formal,D96,0.69,0.96,5
U4660,Formal,D67,0.74,0.87,4
U4757,Reception,D187,0.7,0.61,5
U3124,Wedding,D196,0.98,0.61,3
U3994,Festival,D126,0.98,0.78,3
U2008,College,D116,0.69,0.65,3
U2457,Festival,D108,0.81,0.98,3
U2669,Formal,D75,0.89,0.77,5
U4921,Party,D40,0.78,0.83,3
U4002,Wedding,D163,0.92,0.68,5
U4732,Wedding,D90,0.62,0.75,4
U2150,Festival,D138,0.79,0.61,3
U654,Party,D174,0.76,0.63,4
U2086,College,D13,0.85,0.89,4
U4181,Reception,D44,0.94,0.83,3
U3754,Festival,D126,0.97,0.8,4
U344,Festival,D102,0.87,0.79,4
U2821,Festival,D178,0.91,0.94,5
U1213,Party,D132,0.8,0.84,4
U4030,Festival,D34,0.87,0.89,3
U1807,Party,D95,0.91,0.9,3
U1853,Formal,D72,0.89,0.91,3
U1513,Wedding,D24,0.88,0.94,4
U3020,Wedding,D162,0.78,0.86,3
U2747,Festival,D69,0.61,0.61,5
U2965,Festival,D106,0.62,0.68,3
U4038,Wedding,D134,0.85,0.77,4
U3093,Formal,D147,0.72,0.87,3
U1658,Reception,D44,0.92,0.91,3
U1911,College,D116,0.74,0.96,5
U4324,College,D124,0.61,0.79,3
U492,Reception,D15,0.76,0.81,5
U2371,Reception,D11,0.87,0.97,3
U4700,College,D33,0.7,0.94,4
U313,Wedding,D173,0.94,0.66,4
U3495,Festival,D183,0.81,0.84,5
U3785,Festival,D183,0.61,0.78,3
U2910,Party,D151,0.81,0.61,5
U1421,Wedding,D24,0.66,0.8,4
U4198,College,D3,0.85,0.65,5
U2716,Reception,D11,0.61,0.65,3
U1072,Reception,D58,0.7,0.78,4
U3552,Reception,D60,0.63,0.83,4
U435,Wedding,D2,0.97,0.84,5
U676,Wedding,D86,0.77,0.91,5
U1619,Wedding,D140,0.64,0.94,5
U4310,Reception,D50,0.75,0.62,4
U2829,Party,D54,0.85,0.97,4
U3506,Wedding,D162,0.73,0.83,5
U2836,Wedding,D97,0.63,0.83,4
U768,College,D63,0.64,0.73,3
U1220,Formal,D55,0.82,0.81,5
U3256,College,D194,0.98,0.66,5
U711,College,D156,0.81,0.65,5
U4490,Formal,D195,0.81,0.7,3
U4399,Party,D42,0.61,0.93,5
U4185,Reception,D60,0.63,0.8,5
U3950,Wedding,D90,0.74,0.71,4
U1514,Reception,D200,0.64,0.94,4
U826,Festival,D114,0.67,0.87,3
U4200,Formal,D6,0.97,0.96,5
U4613,Wedding,D163,0.88,0.97,5
U435,Festival,D105,0.83,0.83,4
U4123,Party,D32,0.91,0.92,4
U1014,Wedding,D198,0.74,0.64,4
U4318,Wedding,D157,1.0,0.77,5
U3963,Reception,D5,0.82,0.69,3
U4984,Formal,D77,0.86,0.6,3
U98,Party,D135,0.67,0.74,3
U1220,Party,D158,0.9,0.67,3
U2219,Wedding,D83,0.83,0.81,3
U2249,Reception,D193,0.92,0.72,3
U2042,Party,D192,0.94,0.73,4
U4831,Reception,D80,0.88,0.89,4
U1968,Formal,D159,0.62,0.85,5
U4779,Festival,D66,0.76,0.94,4
U573,Formal,D101,0.93,0.96,3
U1311,Wedding,D134,0.74,0.99,3
U2935,Reception,D87,0.82,0.79,4
U2546,Reception,D189,0.79,0.7,5
U4840,Formal,D142,0.86,1.0,4
U4816,Formal,D159,0.93,0.73,5
U2111,Reception,D5,0.72,0.65,3
U2308,Formal,D184,0.66,0.95,3
U1075,Formal,D77,0.97,0.93,5
U4166,Formal,D38,0.71,0.68,4
U4960,Festival,D88,0.92,0.61,5
U1943,College,D156,0.75,0.92,3
U846,Reception,D139,0.99,0.88,4
U1298,Formal,D171,0.79,0.87,4
U1318,College,D124,0.8,0.71,4
U2436,Reception,D188,0.82,0.77,3
U2905,Formal,D195,0.62,0.89,3
U1520,Reception,D50,0.7,0.61,5
U1058,Wedding,D112,0.81,0.65,5
U3557,Formal,D84,0.76,0.7,4
U4775,College,D35,0.92,0.71,3
U3633,Festival,D43,0.92,0.66,5
U89,Wedding,D83,0.97,0.97,4
U4650,College,D13,0.93,0.81,3
U3716,Festival,D108,0.76,0.83,4
U3882,Festival,D153,0.97,0.97,3
U2015,Wedding,D24,0.7,0.61,4
U4781,Party,D109,0.61,0.64,4
U3161,Reception,D31,0.7,0.77,5
U3564,Reception,D139,0.84,0.73,3
U3419,Festival,D183,0.97,0.86,3
U2837,Formal,D21,0.8,0.92,3
U2947,Party,D192,0.74,0.98,5
U2364,College,D129,0.87,0.72,5
U469,Festival,D169,0.63,0.68,4
U4257,Party,D99,0.64,0.79,5
U624,Formal,D127,0.87,0.95,3
U5,Formal,D161,0.73,0.93,5
U2971,Reception,D110,0.93,0.77,3
U2062,Reception,D200,0.65,0.8,4
U4120,Festival,D178,0.76,0.67,5
U2154,Festival,D66,0.62,0.85,4
U4785,Wedding,D83,0.8,0.85,4
U4203,College,D129,0.88,0.97,4
U1947,Reception,D8,0.98,0.7,4
U1940,Festival,D148,0.71,0.94,5
U3519,Formal,D195,0.88,0.8,5
U79,College,D156,0.71,0.99,3
U4611,Party,D121,0.95,0.8,4
U3376,Wedding,D118,0.8,0.65,5
U4760,Formal,D98,0.82,0.77,3
U1861,Wedding,D17,0.92,0.79,5
U3030,Formal,D184,0.63,0.77,5
U3635,College,D130,0.98,0.71,4
U1896,Wedding,D134,0.95,0.75,3
U3995,College,D70,0.78,0.95,3
U4101,Party,D137,0.79,0.98,5
U4335,Festival,D79,0.91,0.81,5
U109,Formal,D143,0.85,0.94,4
U4008,Formal,D67,0.66,0.83,4
U2371,Reception,D58,0.87,0.67,4
U2379,Party,D165,0.92,0.7,3
U2133,Festival,D34,0.78,0.65,5
U2043,Party,D42,1.0,0.68,5
U4452,Reception,D193,0.7,0.67,3
U4284,Festival,D62,0.89,0.63,3
U2200,Reception,D53,0.64,0.83,5
U4132,College,D61,0.65,0.69,4
U150,Festival,D153,1.0,0.65,3
U261,Formal,D89,0.83,0.97,5
U4990,Reception,D200,0.85,0.76,3
U3051,Formal,D14,0.9,0.89,5
U2120,Formal,D6,0.83,0.71,5
U969,College,D124,0.76,0.97,5
U4202,Wedding,D23,0.82,0.84,3
U1934,Formal,D14,0.67,0.98,4
U4865,Festival,D25,0.94,0.64,3
U2628,Formal,D72,0.9,1.0,4
U1810,Formal,D98,0.81,0.83,4
U3966,Formal,D38,0.77,0.83,3
U1300,Formal,D98,0.66,0.66,5
U4472,Formal,D67,0.71,0.77,4
U2493,Wedding,D28,0.68,0.75,4
U2462,Reception,D15,0.77,0.77,5
U1069,Reception,D100,0.65,0.97,4
U2715,Reception,D50,0.93,0.95,5
U1388,Reception,D58,0.94,0.61,5
U629,College,D70,0.78,0.73,3
U1347,Formal,D67,0.74,0.8,5
U186,Festival,D178,0.91,0.95,5
U3717,Reception,D15,0.63,0.7,3
U2093,Party,D85,0.62,0.92,3
U1472,Reception,D60,0.9,0.8,5
U231,Party,D54,0.7,0.87,3
U3299,Reception,D87,0.78,0.99,5
U2114,Wedding,D170,0.99,0.73,4
U3808,Party,D95,0.71,0.94,3
U53,Reception,D37,0.71,0.81,5
U579,Formal,D185,0.84,0.81,4
U3028,Festival,D148,0.64,0.86,5
U2217,Party,D158,0.68,0.77,3
U774,Wedding,D97,0.85,0.99,3
U3809,Reception,D110,0.87,0.92,3
U1651,College,D35,0.62,0.96,4
U1894,Wedding,D196,0.75,0.97,3
U4114,Festival,D131,0.99,0.8,3
U4432,Formal,D144,0.85,0.95,5
U4679,Reception,D50,0.99,0.94,5
U3695,Formal,D27,0.9,0.67,4
U1412,Party,D56,0.64,0.65,4
U4993,Wedding,D196,0.87,0.81,4
U4697,Wedding,D140,0.78,0.93,5
U4886,Reception,D20,0.96,0.64,4
U3990,Wedding,D162,0.67,0.91,3
U935,College,D124,0.9,0.92,3
U1391,Party,D192,0.73,0.73,4
U4100,Wedding,D24,0.79,0.66,4
U1542,Formal,D127,0.94,0.69,4
U1113,College,D3,0.81,1.0,5
U1088,Formal,D144,0.74,0.84,3
U2183,Formal,D27,0.61,0.99,5
U1074,Festival,D177,0.98,0.87,5
U4190,Formal,D14,0.82,0.99,4
U4745,Reception,D12,0.83,0.99,3
U4527,College,D130,0.89,0.65,3
U660,Formal,D98,0.88,0.74,5
U1323,Formal,D27,0.86,0.92,5
U3568,Formal,D77,0.61,0.67,4
U2256,Wedding,D154,0.93,0.73,3
U1614,College,D16,0.72,0.78,4
U2454,Party,D135,0.73,0.65,5
U3923,Party,D165,0.63,0.76,3
U2802,Wedding,D167,0.66,0.73,3
U60,College,D10,0.76,0.62,5
U3376,Party,D51,0.72,0.61,4
U1655,Party,D182,0.81,0.67,4
U3010,Reception,D139,0.88,0.7,5
U89,College,D33,0.75,0.82,5
U1432,Party,D182,0.77,0.97,5
U1071,Wedding,D24,0.76,0.75,5
U4031,Party,D135,0.75,0.63,3
U846,Formal,D144,0.72,0.61,5
U780,Party,D95,0.97,0.96,4
U2143,College,D13,0.94,0.78,4
U2171,Formal,D6,0.62,0.97,5
U2854,Reception,D187,0.83,0.86,4
U1477,Formal,D55,0.96,0.65,5
U4141,Party,D137,0.88,0.73,3
U808,College,D13,0.88,0.66,3
U4638,Festival,D88,0.65,0.83,4
U1329,Party,D133,0.94,0.65,4
U567,Party,D113,0.63,0.96,5
U777,Wedding,D97,0.75,0.83,5
U2081,Party,D121,0.76,0.62,5
U425,Wedding,D173,0.95,0.77,5
U2892,College,D124,0.65,0.85,4
U1058,College,D172,0.97,0.8,4
U2105,Formal,D164,0.77,0.97,4
U185,Formal,D21,0.89,0.76,4
U721,Formal,D6,0.77,0.6,4
U1806,Party,D56,0.93,0.71,4
U278,Wedding,D160,0.88,0.62,4
U1983,Festival,D148,0.88,0.97,3
U3693,Festival,D9,0.69,0.61,4
U2372,Wedding,D90,0.94,0.67,5
U2228,Reception,D37,0.72,0.73,3
U1704,Wedding,D150,0.71,0.96,4
U81,Festival,D43,0.89,0.81,5
U1487,Party,D135,0.87,0.78,5
U160,Party,D99,0.79,0.96,4
U2977,Wedding,D190,0.7,0.81,4
U454,Party,D78,0.88,0.68,5
U4035,Festival,D117,0.64,0.8,3
U4786,Formal,D89,0.93,0.63,5
U4869,Formal,D164,0.64,0.61,5
U210,Wedding,D28,0.85,0.71,3
U2474,Formal,D74,0.61,0.65,5
U1929,Festival,D34,0.71,0.87,3
U1118,College,D3,0.84,0.9,3
U4519,Wedding,D198,0.63,0.77,3
U3990,Wedding,D176,0.76,0.78,4
U4575,Formal,D149,0.61,0.63,4
U4118,Formal,D159,0.67,0.66,5
U1325,Formal,D161,0.66,0.7,5
U674,Festival,D92,0.98,0.89,3
U1427,Wedding,D97,0.78,0.93,4
U4940,Festival,D115,0.9,0.77,5
U1466,College,D199,0.64,1.0,3
U39,Reception,D141,0.94,0.7,5
U3235,Festival,D43,0.83,0.76,5
U1513,College,D3,0.84,0.86,3
U2003,Formal,D104,0.92,0.9,4
U3022,Party,D54,0.97,0.6,4
U1874,Festival,D9,0.86,0.74,4
U26,Formal,D74,0.9,0.69,3
U4811,Reception,D187,0.93,0.91,4
U2650,Reception,D200,0.7,0.61,3
U4386,Formal,D98,0.86,0.64,3
U1584,Formal,D38,0.95,0.82,5
U1229,Wedding,D29,0.99,0.73,3
U1925,Reception,D58,0.87,0.62,3
U1064,Festival,D88,0.79,0.61,4
U169,Reception,D141,0.75,0.83,5
U2762,Formal,D27,0.73,0.62,3
U4747,Reception,D188,0.73,0.97,5
U2654,Festival,D107,0.79,0.65,3
U3312,Reception,D103,0.95,0.91,3
U4951,Reception,D189,0.64,0.66,3
U3632,Reception,D200,0.97,0.98,4
U1332,Reception,D166,0.76,0.71,5
U3837,College,D122,0.86,0.7,3
U4652,College,D168,0.99,0.66,3
U4204,Wedding,D167,0.9,0.83,5
U972,Wedding,D160,0.7,0.62,4
U4246,Formal,D14,0.77,0.6,5
U2238,Formal,D64,0.97,0.99,5
U3320,Wedding,D157,0.75,0.84,4
U3755,College,D129,0.75,0.88,5
U629,Wedding,D29,0.61,0.88,3
U1381,Formal,D84,0.7,0.89,5
U501,College,D122,0.85,0.91,4
U2053,Festival,D66,0.91,0.62,3
U4478,Party,D42,0.85,0.82,5
U3288,Formal,D75,0.93,0.91,5
U3071,Wedding,D118,0.85,0.96,4
U3996,Reception,D152,0.83,0.76,5
U4064,College,D13,0.92,0.8,3
U4452,Reception,D181,0.86,0.84,4
U4115,Wedding,D150,0.8,0.73,5
U4918,Formal,D14,0.65,0.84,3
U2818,Formal,D84,0.98,0.99,3
U4338,Formal,D39,0.99,0.85,3
U2526,Festival,D79,0.99,0.84,3
U334,Party,D158,0.8,0.65,3
U118,Formal,D159,0.93,0.7,5
U1736,Wedding,D198,0.9,0.71,4
U3356,Reception,D44,0.89,0.93,4
U4188,Wedding,D140,0.77,0.63,5
U478,Wedding,D134,0.69,0.73,3
U2013,Party,D158,0.97,0.95,3
U4337,Formal,D64,0.96,0.93,4
U1269,Wedding,D160,0.7,0.97,4
U145,Festival,D114,0.66,0.86,4
U2468,Festival,D105,0.63,0.86,3
U2253,Party,D65,0.75,0.66,3
U662,Formal,D147,0.72,0.85,4
U541,Formal,D6,0.9,0.73,5
U4066,Party,D135,0.81,0.87,4
U540,Wedding,D97,0.79,0.86,5
U3528,Party,D133,0.79,0.72,4
U2207,Reception,D53,0.79,0.92,5
U2267,Reception,D46,0.79,0.71,3
U314,Party,D81,0.95,0.88,4
U379,Reception,D141,0.73,0.8,5
U2056,College,D199,0.96,0.93,5
U1489,Party,D182,0.89,0.73,5
U27,Reception,D152,0.71,0.71,5
U53,Wedding,D175,0.82,0.84,3
U1892,College,D155,0.85,0.65,4
U2557,Festival,D177,0.99,0.67,4
U556,Party,D32,0.9,0.71,3
U2347,Formal,D98,0.79,0.72,3
U1007,College,D19,0.83,0.91,3
U1718,Wedding,D82,0.72,0.86,4
U755,College,D16,0.65,0.8,5
U726,Formal,D64,0.64,0.61,5
U1114,Party,D137,0.96,0.65,5
U1865,Festival,D102,0.82,0.68,4
U3864,Reception,D47,0.73,0.65,5
U2945,Party,D135,0.89,0.77,3
U2340,Festival,D117,0.69,0.68,4
U3671,Party,D81,0.94,0.62,3
U1836,Reception,D136,0.85,0.76,3
U3230,College,D116,0.84,0.93,4
U4722,Reception,D166,0.98,0.93,5
U3024,Reception,D187,0.61,0.64,3
U560,Party,D40,0.77,0.66,5
U3664,College,D61,0.79,0.87,5
U1647,Festival,D178,0.75,0.85,4
U1664,Formal,D98,0.89,0.94,3
U783,Formal,D64,0.82,0.92,4
U734,Festival,D49,0.94,0.91,4
U1882,Wedding,D118,0.89,0.61,4
U1473,Formal,D149,0.86,0.99,3
U1810,Party,D192,0.9,0.98,5
U4121,Formal,D144,0.71,0.96,5
U4985,Wedding,D176,0.68,0.92,5
U1282,Wedding,D82,0.68,0.94,3
U1606,Reception,D189,0.96,0.61,5
U1444,Wedding,D4,0.68,0.83,4
U3826,Party,D109,0.75,0.62,3
U1569,Wedding,D90,0.85,0.95,4
U777,College,D33,0.67,0.9,3
U4263,College,D35,0.87,0.62,4
U1701,Formal,D164,0.82,0.68,3
U3342,Reception,D80,0.73,0.99,3
U328,Festival,D197,0.91,0.8,4
U931,Formal,D171,0.97,0.88,3
U3068,Wedding,D118,0.85,0.99,5
U1216,Wedding,D175,0.68,0.74,4
U1968,Formal,D27,0.76,0.96,3
U4814,Party,D180,0.61,0.7,4
U4502,Festival,D119,0.66,0.91,3
U4079,Festival,D186,0.81,0.83,3
U3741,Festival,D131,0.82,0.67,5
U391,College,D122,0.63,0.75,4
U2227,Festival,D117,1.0,0.66,5
U1050,College,D172,0.82,0.99,3
U1583,Wedding,D59,0.85,0.88,3
U31,College,D45,0.8,0.84,4
U3460,Formal,D72,0.66,0.7,5
U4337,Party,D137,0.64,0.83,4
U4639,Party,D40,0.71,0.8,5
U3931,College,D93,0.91,0.71,3
U4550,Reception,D166,0.63,0.68,4
U3887,Party,D99,0.76,0.81,4
U1801,Formal,D6,0.79,0.98,5
U1082,Festival,D153,0.86,0.74,5
U939,Wedding,D90,0.65,0.73,5
U2496,Wedding,D150,0.7,0.69,4
U1607,Festival,D108,0.78,0.84,5
U52,Formal,D179,0.77,0.97,4
U2380,Formal,D142,0.83,0.96,4
U4460,Festival,D186,0.97,0.97,4
U2291,Wedding,D86,0.61,0.61,5
U4939,Festival,D111,0.66,0.82,5
U2830,Party,D137,0.76,0.99,3
U4519,Formal,D7,0.61,0.85,3
U4615,Party,D95,0.95,0.94,3
U4439,Wedding,D83,0.86,0.68,3
U4365,College,D45,0.75,0.96,4
U4409,Party,D40,0.88,0.77,5
U739,Festival,D9,0.85,0.9,3
U2042,Formal,D185,0.78,0.98,4
U4904,Party,D133,0.9,0.7,3
U428,Festival,D115,0.95,0.8,5
U1093,Formal,D171,0.69,0.83,3
U4947,Reception,D181,0.71,0.79,4
U2950,Party,D40,0.88,0.74,5
U2557,College,D63,0.98,0.97,5
U4502,Formal,D39,0.7,0.82,5
U424,Formal,D144,0.67,0.76,4
U4738,College,D16,0.94,0.8,4
U2787,Wedding,D176,0.64,0.92,5
U2414,College,D155,0.6,0.94,3
U2794,Reception,D193,0.82,0.89,3
U4706,Reception,D57,0.99,0.89,5
U2232,Formal,D145,0.62,0.72,3
U1043,College,D124,0.98,0.93,4
U1891,Party,D1,0.76,0.88,4
U2662,Formal,D67,0.97,0.95,3
U3071,Formal,D171,0.71,0.74,4
U166,Festival,D186,0.72,0.68,5
U2562,Wedding,D29,0.67,0.65,3
U4806,College,D122,0.83,0.85,5
U2563,Party,D1,0.82,0.69,4
U4865,Wedding,D134,0.68,0.77,3
U2141,Party,D1,0.82,0.6,3
U2304,Wedding,D150,0.93,0.87,3
U2184,College,D10,0.61,0.98,4
U2992,Formal,D27,0.98,0.63,3
U2054,Party,D128,0.99,0.73,3
U4152,Festival,D126,0.73,0.65,4
U275,Reception,D80,0.97,0.77,4
U2492,Formal,D38,0.76,0.89,5
U2060,Festival,D126,0.96,0.75,3
U814,Wedding,D160,0.96,0.73,5
U275,Formal,D147,0.9,0.76,4
U4284,Reception,D80,0.98,0.7,4
U4337,Party,D54,0.76,0.93,5
U1806,Reception,D50,0.83,0.72,4
U4493,College,D122,0.89,0.67,4
U4274,Wedding,D29,0.91,0.92,3
U4542,Formal,D22,0.97,0.98,4
U111,Reception,D50,0.65,0.85,5
U2463,College,D122,0.77,0.73,4
U4871,Festival,D106,0.9,0.86,3
U2074,College,D116,0.94,0.83,4
U2233,Wedding,D190,0.62,0.66,4
U1923,Formal,D6,0.71,0.94,3
U1039,Wedding,D2,0.61,0.62,5
U4230,Wedding,D83,0.85,0.6,4
U1559,Festival,D107,0.81,0.72,4
U3359,Wedding,D97,0.88,0.76,3
U4086,Festival,D43,0.88,0.61,4
U3567,Formal,D164,0.6,0.74,5
U3380,Reception,D136,0.83,0.78,4
U460,Reception,D12,0.98,0.86,3
U2360,Wedding,D160,0.86,0.9,4
U3885,Festival,D138,0.91,0.68,4
U4323,Reception,D166,0.81,0.95,4
U4526,College,D33,0.94,0.78,4
U4593,Wedding,D30,0.81,0.84,5
U2737,Reception,D12,0.93,0.98,3
U4011,Reception,D181,0.61,0.63,5
U759,Festival,D169,0.63,0.76,3
U1893,Formal,D147,0.8,0.61,3
U2376,Wedding,D175,0.99,0.97,5
U2255,Reception,D46,0.63,0.79,4
U3604,Wedding,D97,0.67,0.74,5
U2837,Formal,D14,0.82,0.84,4
U3606,Formal,D104,0.95,0.63,3
U4057,Festival,D148,0.62,0.66,5
U2545,Wedding,D173,0.88,0.63,3
U3189,Wedding,D4,0.94,0.66,4
U1879,College,D146,0.9,0.74,4
U4545,Formal,D67,0.64,0.95,4
U3011,Party,D132,0.79,0.72,4
U2663,College,D156,0.62,0.89,5
U2598,Wedding,D90,0.73,0.71,3
U3918,Party,D133,0.85,0.74,3
U4740,Festival,D52,0.71,0.74,3
U407,Festival,D119,0.82,0.96,4
U4886,Party,D165,0.99,0.66,3
U4826,College,D45,0.67,0.6,4
U3700,College,D35,0.75,0.81,3
U2355,Formal,D27,0.61,0.81,4
U4444,Formal,D125,0.84,0.71,5
U2165,Festival,D119,0.99,0.97,3
U4971,Festival,D148,0.84,0.65,5
U3423,College,D45,0.64,0.63,4
U696,College,D70,0.94,0.81,5
U1166,Formal,D171,0.82,0.78,5
U4793,Wedding,D118,0.6,0.7,5
U3197,Wedding,D154,0.95,0.8,5
U3120,Formal,D96,0.69,0.88,3
U4692,Festival,D107,0.77,0.91,3
U527,Festival,D9,1.0,0.81,5
U974,Party,D151,0.89,0.78,5
U53,Reception,D187,0.73,0.95,4
U1150,Festival,D153,0.82,0.78,5
U2488,Formal,D185,0.91,0.61,4
U625,Reception,D87,0.69,0.69,5
U4846,Festival,D43,0.62,0.67,4
U2341,Formal,D48,0.99,0.89,5
U3415,Reception,D60,0.92,0.66,4
U1847,Party,D158,0.72,0.71,5
U2221,Party,D65,0.78,0.72,4
U1936,Wedding,D90,0.7,0.63,3
U1523,Festival,D117,0.92,0.66,5
U3193,Formal,D6,0.87,0.76,5
U1047,Festival,D49,0.99,0.82,4
U108,Formal,D14,0.93,0.61,5
U973,Reception,D120,0.73,0.91,5
U650,College,D3,0.87,0.76,5
U4540,Party,D165,0.97,0.93,3
U4030,Wedding,D170,0.89,0.89,4
U111,Party,D32,0.84,0.74,4
U4875,Festival,D88,0.98,0.73,4
U4784,Party,D192,0.73,0.95,5
U2770,Party,D40,0.65,0.74,5
U542,Festival,D106,0.86,0.77,5
U4491,Wedding,D59,0.93,0.69,4
U4951,Wedding,D176,0.64,0.82,4
U3383,Formal,D147,0.65,0.63,5
U1064,Formal,D27,0.67,0.83,5
U743,College,D3,0.65,0.73,4
U3042,Formal,D48,0.95,0.88,5
U1075,Reception,D200,0.98,0.95,3
U1435,Party,D121,0.71,0.93,3
U3680,Festival,D183,0.95,0.97,4
U1076,College,D146,0.89,0.97,3
U3873,Reception,D100,0.73,0.66,5
U3346,Formal,D104,0.66,0.62,3
U2364,College,D156,0.64,0.65,3
U4221,Party,D192,0.67,1.0,3
U3675,Formal,D184,0.79,0.92,3
U1557,Party,D121,0.95,0.73,3
U2968,Wedding,D170,0.92,0.89,5
U305,Wedding,D170,0.72,0.88,3
U3656,Party,D121,0.89,0.91,3
U1441,Party,D133,0.78,0.83,5
U1325,Festival,D111,0.68,0.96,5
U1414,Party,D54,0.73,0.78,4
U4627,Formal,D84,0.99,0.86,5
U2596,Party,D81,0.66,0.78,5
U1207,Party,D51,0.73,0.7,3
U1427,Festival,D102,0.66,0.93,3
U4995,Festival,D186,0.76,0.63,3
U353,Reception,D110,1.0,0.76,4
U3153,Wedding,D176,0.93,0.76,4
U310,Party,D40,0.92,0.77,5
U1629,Wedding,D26,0.95,0.91,5
U2786,Reception,D80,0.75,0.85,4
U2626,Festival,D107,0.74,0.78,5
U2116,Party,D158,0.67,0.65,3
U653,Wedding,D17,1.0,0.95,4
U1116,Reception,D80,0.68,0.66,4
U728,Reception,D47,0.71,0.72,4
U1061,Wedding,D4,0.69,1.0,5
U1582,Formal,D77,0.97,0.81,5
U4564,Formal,D127,0.62,0.77,3
U996,Formal,D185,0.89,0.6,3
U2763,College,D93,0.82,0.96,4
U2258,College,D68,0.8,0.61,4
U346,Formal,D145,0.83,0.87,5
U764,Wedding,D190,0.8,0.93,3
U3662,College,D45,0.99,0.92,5
U2104,Reception,D50,0.86,0.65,4
U3340,Festival,D66,0.89,0.76,4
U1916,Formal,D84,0.83,0.79,5
U4818,Wedding,D163,0.63,0.63,4
U2627,Reception,D36,0.91,0.78,3
U3687,College,D13,0.87,0.81,5
U1096,Wedding,D82,0.74,0.67,5
U305,Reception,D31,0.81,0.88,4
U468,College,D10,0.82,0.94,4
U2529,Festival,D138,0.66,0.79,3
U3147,Formal,D18,0.64,0.89,5
U1577,Festival,D69,0.92,0.94,3
U3501,Wedding,D82,0.75,0.76,3
U4834,Festival,D34,0.65,0.8,4
U3216,Reception,D12,0.72,0.62,3
U732,Party,D151,0.8,0.99,5
U280,Party,D132,0.94,0.63,5
U2463,Formal,D64,0.92,0.76,3
U2027,Reception,D141,0.97,0.63,4
U4751,Reception,D60,0.67,0.75,3
U2778,Festival,D66,0.81,0.77,5
U4334,Reception,D110,0.85,0.86,4
U3869,Party,D151,0.66,0.77,5
U2394,College,D13,0.78,0.81,5
U699,Party,D51,0.68,0.93,5
U4593,Party,D182,0.63,0.88,4
U2911,Party,D76,0.69,0.83,5
U4571,College,D194,0.64,0.89,4
U1987,Formal,D67,0.76,0.75,5
U4712,Formal,D74,0.74,0.94,4
U1250,Reception,D139,0.87,0.79,5
U4857,Wedding,D196,0.66,0.95,5
U4842,College,D16,0.9,0.94,4
U972,Party,D42,0.75,0.66,5
U4641,Formal,D185,0.88,0.76,5
U176,College,D129,0.75,0.94,4
U2122,Wedding,D173,0.66,0.86,4
U2236,Wedding,D157,0.91,0.71,5
U3876,Festival,D62,0.94,0.7,3
U1190,College,D199,0.61,0.93,4
U1632,Reception,D80,0.66,0.8,5
U175,College,D155,0.61,0.68,5
U1028,College,D35,0.77,0.76,3
U827,Party,D54,0.82,0.63,4
U2968,College,D194,0.96,0.84,4
U1313,Wedding,D28,0.81,0.67,5
U2946,Festival,D111,0.93,0.66,4
U1418,Wedding,D167,0.82,0.69,4
U634,College,D3,0.87,0.81,4
