user_id,event_type,dress_id,body_match_score,style_score,final_ratings
u3189,wedding,d4,0.94,0.66,4
u1879,college,d146,0.9,0.74,4
u4545,formal,d67,0.64,0.95,4
u3011,party,d132,0.79,0.72,4
u2663,college,d156,0.62,0.89,5
u2598,wedding,d90,0.73,0.71,3
u3918,party,d133,0.85,0.74,3
u4740,festival,d52,0.71,0.74,3
u407,festival,d119,0.82,0.96,4
u4886,party,d165,0.99,0.66,3
u4826,college,d45,0.67,0.6,4
u3700,college,d35,0.75,0.81,3
u2355,formal,d27,0.61,0.81,4
u4444,formal,d125,0.84,0.71,5
u2165,festival,d119,0.99,0.97,3
u4971,festival,d148,0.84,0.65,5
u3423,college,d45,0.64,0.63,4
u696,college,d70,0.94,0.81,5
u1166,formal,d171,0.82,0.78,5
u4793,wedding,d118,0.6,0.7,5
u3197,wedding,d154,0.95,0.8,5
u3120,formal,d96,0.69,0.88,3
u4692,festival,d107,0.77,0.91,3
u527,festival,d9,1.0,0.81,5
u974,party,d151,0.89,0.78,5
u53,reception,d187,0.73,0.95,4
u1150,festival,d153,0.82,0.78,5
u2488,formal,d185,0.91,0.61,4
u625,reception,d87,0.69,0.69,5
u4846,festival,d43,0.62,0.67,4
u2341,formal,d48,0.99,0.89,5
u3415,reception,d60,0.92,0.66,4
u1847,party,d158,0.72,0.71,5
u2221,party,d65,0.78,0.72,4
u1936,wedding,d90,0.7,0.63,3
u1523,festival,d117,0.92,0.66,5
u3193,formal,d6,0.87,0.76,5
u1047,festival,d49,0.99,0.82,4
u108,formal,d14,0.93,0.61,5
u973,reception,d120,0.73,0.91,5
u650,college,d3,0.87,0.76,5
u4540,party,d165,0.97,0.93,3
u4030,wedding,d170,0.89,0.89,4
u111,party,d32,0.84,0.74,4
u4875,festival,d88,0.98,0.73,4
u4784,party,d192,0.73,0.95,5
u2770,party,d40,0.65,0.74,5
u542,festival,d106,0.86,0.77,5
u4491,wedding,d59,0.93,0.69,4
u4951,wedding,d176,0.64,0.82,4
u3383,formal,d147,0.65,0.63,5
u1064,formal,d27,0.67,0.83,5
u743,college,d3,0.65,0.73,4
u3042,formal,d48,0.95,0.88,5
u1075,reception,d200,0.98,0.95,3
u1435,party,d121,0.71,0.93,3
u3680,festival,d183,0.95,0.97,4
u1076,college,d146,0.89,0.97,3
u3873,reception,d100,0.73,0.66,5
u3346,formal,d104,0.66,0.62,3
u2364,college,d156,0.64,0.65,3
u4221,party,d192,0.67,1.0,3
u3675,formal,d184,0.79,0.92,3
u1557,party,d121,0.95,0.73,3
u2968,wedding,d170,0.92,0.89,5
u305,wedding,d170,0.72,0.88,3
u3656,party,d121,0.89,0.91,3
u1441,party,d133,0.78,0.83,5
u1325,festival,d111,0.68,0.96,5
u1414,party,d54,0.73,0.78,4
u4627,formal,d84,0.99,0.86,5
u2596,party,d81,0.66,0.78,5
u1207,party,d51,0.73,0.7,3
u1427,festival,d102,0.66,0.93,3
u4995,festival,d186,0.76,0.63,3
u353,reception,d110,1.0,0.76,4
u3153,wedding,d176,0.93,0.76,4
u310,party,d40,0.92,0.77,5
u1629,wedding,d26,0.95,0.91,5
u2786,reception,d80,0.75,0.85,4
u2626,festival,d107,0.74,0.78,5
u2116,party,d158,0.67,0.65,3
u653,wedding,d17,1.0,0.95,4
u1116,reception,d80,0.68,0.66,4
u728,reception,d47,0.71,0.72,4
u1061,wedding,d4,0.69,1.0,5
u1582,formal,d77,0.97,0.81,5
u4564,formal,d127,0.62,0.77,3
u996,formal,d185,0.89,0.6,3
u2763,college,d93,0.82,0.96,4
u2258,college,d68,0.8,0.61,4
u346,formal,d145,0.83,0.87,5
u764,wedding,d190,0.8,0.93,3
u3662,college,d45,0.99,0.92,5
u2104,reception,d50,0.86,0.65,4
u3340,festival,d66,0.89,0.76,4
u1916,formal,d84,0.83,0.79,5
u4818,wedding,d163,0.63,0.63,4
u2627,reception,d36,0.91,0.78,3
u3687,college,d13,0.87,0.81,5
u1096,wedding,d82,0.74,0.67,5
u305,reception,d31,0.81,0.88,4
u468,college,d10,0.82,0.94,4
u2529,festival,d138,0.66,0.79,3
u3147,formal,d18,0.64,0.89,5
u1577,festival,d69,0.92,0.94,3
u3501,wedding,d82,0.75,0.76,3
u4834,festival,d34,0.65,0.8,4
u3216,reception,d12,0.72,0.62,3
u732,party,d151,0.8,0.99,5
u280,party,d132,0.94,0.63,5
u2463,formal,d64,0.92,0.76,3
u2027,reception,d141,0.97,0.63,4
u4751,reception,d60,0.67,0.75,3
u2778,festival,d66,0.81,0.77,5
u4334,reception,d110,0.85,0.86,4
u3869,party,d151,0.66,0.77,5
u2394,college,d13,0.78,0.81,5
u699,party,d51,0.68,0.93,5
u4593,party,d182,0.63,0.88,4
u2911,party,d76,0.69,0.83,5
u4571,college,d194,0.64,0.89,4
u1987,formal,d67,0.76,0.75,5
u4712,formal,d74,0.74,0.94,4
u1250,reception,d139,0.87,0.79,5
u4857,wedding,d196,0.66,0.95,5
u4842,college,d16,0.9,0.94,4
u972,party,d42,0.75,0.66,5
u4641,formal,d185,0.88,0.76,5
u176,college,d129,0.75,0.94,4
u2122,wedding,d173,0.66,0.86,4
u2236,wedding,d157,0.91,0.71,5
u3876,festival,d62,0.94,0.7,3
u1190,college,d199,0.61,0.93,4
u1632,reception,d80,0.66,0.8,5
u175,college,d155,0.61,0.68,5
u1028,college,d35,0.77,0.76,3
u827,party,d54,0.82,0.63,4
u2968,college,d194,0.96,0.84,4
u1313,wedding,d28,0.81,0.67,5
u2946,festival,d111,0.93,0.66,4
u1418,wedding,d167,0.82,0.69,4
u634,college,d3,0.87,0.81,4
u2796,festival,d79,0.88,0.61,3
u1341,wedding,d24,0.93,0.68,5
u192,reception,d11,0.94,0.97,4
u2946,party,d56,0.82,0.63,3
u3066,college,d116,0.71,0.92,4
u4312,wedding,d160,0.81,0.99,3
u2804,festival,d52,0.72,0.68,4
u4952,party,d40,0.94,0.87,3
u1622,festival,d114,0.63,0.83,4
u508,college,d93,0.75,0.96,4
u2528,festival,d66,0.86,0.97,3
u1548,college,d93,0.91,0.81,4
u1379,formal,d71,0.88,0.73,4
u736,formal,d101,0.97,0.79,4
u1222,party,d32,0.93,0.83,4
u2352,wedding,d176,0.93,0.9,3
u4639,reception,d110,0.99,0.93,5
u279,festival,d186,0.98,0.97,3
u2679,formal,d75,0.93,0.96,3
u3659,festival,d177,0.99,0.88,3
u4061,reception,d31,0.83,0.7,3
u2284,reception,d166,0.76,0.91,5
u3480,reception,d110,0.95,0.63,4
u2965,party,d133,0.64,0.76,5
u1909,reception,d87,0.92,0.72,5
u4217,reception,d15,0.8,0.78,5
u413,party,d121,0.85,0.76,4
u4587,festival,d88,0.64,0.82,3
u2357,college,d3,0.63,0.75,3
u3618,party,d132,0.79,0.68,4
u3170,formal,d149,0.62,0.84,4
u1303,reception,d50,0.71,0.96,4
u3503,reception,d15,0.63,0.82,4
u475,festival,d169,0.8,0.78,3
u1799,reception,d120,0.92,0.89,4
u917,formal,d71,0.93,0.65,5
u4249,wedding,d59,0.6,0.66,3
u2012,college,d156,0.85,0.83,4
u1710,college,d33,0.77,0.85,5
u662,college,d130,0.86,0.92,4
u3365,college,d35,0.68,0.7,4
u774,wedding,d170,0.65,0.86,3
u4651,college,d35,0.91,0.89,4
u2823,formal,d84,0.89,0.99,3
u122,reception,d58,0.75,0.62,3
u2477,college,d35,0.6,0.83,3
u125,formal,d73,0.89,0.9,4
u3534,college,d194,0.75,0.62,5
u3363,festival,d197,0.88,0.85,5
u1754,formal,d147,0.73,0.8,3
u2241,party,d54,0.9,0.84,5
u466,reception,d103,0.67,0.79,5
u3998,wedding,d176,0.82,0.87,5
u1244,festival,d126,0.75,1.0,5
u840,wedding,d82,0.75,0.6,3
u27,wedding,d154,0.77,0.82,4
u2002,reception,d139,0.78,0.65,5
u3392,formal,d143,0.85,0.92,5
u2690,festival,d62,0.69,0.6,3
u2452,reception,d193,0.64,0.62,3
u3094,reception,d152,0.87,0.62,4
u3598,festival,d69,0.97,0.78,4
u4078,reception,d11,0.74,0.97,5
u4856,festival,d66,0.83,0.93,5
u4109,wedding,d83,0.7,0.72,4
u1287,reception,d58,0.87,0.7,3
u1607,formal,d144,0.84,0.84,4
u4207,college,d61,0.66,0.94,5
u1209,college,d68,0.88,0.8,5
u193,party,d135,0.84,0.7,4
u2400,reception,d166,0.93,0.87,3
u2031,college,d93,0.94,0.72,5
u1000,formal,d67,0.73,0.76,5
u293,party,d128,0.79,0.72,4
u4324,college,d33,1.0,0.7,5
u322,reception,d141,0.79,0.92,3
u1271,party,d54,1.0,0.86,4
u4820,formal,d184,0.95,0.67,4
u887,reception,d181,0.98,0.85,3
u580,formal,d38,0.81,0.95,5
u995,festival,d126,0.74,0.88,5
u4878,college,d194,0.89,0.78,4
u2734,festival,d52,0.97,0.96,3
u2109,wedding,d112,0.82,0.79,4
u1368,college,d45,0.76,0.87,3
u614,reception,d50,0.83,0.97,3
u2587,wedding,d154,0.89,0.72,3
u4277,formal,d185,0.82,0.64,5
u2117,festival,d169,0.85,0.98,5
u4592,reception,d20,0.66,0.86,5
u3461,party,d85,0.7,0.87,3
u1624,reception,d189,0.87,0.97,4
u4092,party,d51,0.95,0.94,3
u51,formal,d64,0.65,0.95,5
u2162,reception,d100,0.9,0.96,4
u1574,wedding,d170,0.99,0.67,3
u751,college,d63,0.97,0.92,3
u2997,festival,d183,0.88,0.83,5
u435,festival,d62,0.7,0.66,5
u180,wedding,d112,0.74,1.0,5
u2628,wedding,d175,0.92,0.95,5
u3848,festival,d111,0.86,0.71,5
u139,festival,d105,0.78,0.62,5
u3907,wedding,d163,0.7,0.66,5
u642,festival,d197,0.94,0.82,3
u2645,college,d156,0.78,0.98,4
u4112,wedding,d82,0.68,0.89,4
u2542,formal,d195,0.76,0.94,3
u1173,reception,d57,0.72,0.67,5
u1632,formal,d171,0.74,0.69,3
u359,reception,d37,0.68,0.87,4
u1587,college,d45,0.9,0.83,3
u2682,wedding,d90,0.86,0.68,5
u536,formal,d75,1.0,0.98,3
u2152,college,d70,0.74,0.86,4
u2122,formal,d164,0.78,0.75,3
u1613,college,d146,0.97,0.67,3
u2658,party,d121,0.93,0.72,5
u2513,college,d63,0.65,0.72,4
u4295,reception,d12,0.82,0.64,5
u3912,reception,d15,0.86,0.88,5
u4840,wedding,d17,0.84,0.65,3
u4948,wedding,d163,0.67,0.8,4
u4259,wedding,d163,0.79,0.79,3
u3560,festival,d9,0.88,0.75,4
u3497,college,d45,0.68,0.98,4
u3765,formal,d71,0.95,0.91,3
u2421,wedding,d83,0.61,0.98,4
u1508,formal,d96,0.84,0.95,4
u2965,formal,d125,0.68,0.71,5
u3920,college,d35,0.77,0.7,5
u3467,festival,d108,0.6,0.9,3
u4431,reception,d31,0.82,0.71,3
u4913,party,d81,0.89,0.7,5
u3779,festival,d79,0.94,0.91,4
u1672,college,d13,0.94,0.87,4
u4410,party,d121,0.89,0.93,3
u849,reception,d152,0.87,0.7,5
u2902,reception,d50,0.9,0.63,5
u3429,formal,d123,0.82,0.65,3
u2517,formal,d179,0.66,0.81,4
u4319,party,d109,0.73,0.61,4
u12,college,d16,0.89,0.96,5
u4716,reception,d181,0.72,0.81,4
u2088,wedding,d86,0.91,0.97,5
u1477,festival,d111,0.69,0.87,4
u1413,party,d76,0.84,0.77,5
u1998,festival,d197,0.86,0.98,5
u4501,party,d1,0.86,0.97,5
u4181,reception,d50,0.74,0.79,5
u393,reception,d53,0.92,0.95,5
u214,college,d93,0.61,0.66,3
u969,college,d91,0.73,0.65,3
u618,festival,d114,0.93,0.6,5
u2141,wedding,d150,0.72,0.94,3
u2357,party,d1,0.67,0.75,3
u1943,wedding,d160,0.9,0.74,3
u3910,reception,d200,0.95,0.81,3
u2688,reception,d50,0.97,0.79,5
u170,reception,d100,0.85,0.88,5
u3621,festival,d88,0.61,0.98,5
u426,reception,d80,0.9,0.85,5
u323,formal,d22,0.96,0.97,3
u2987,reception,d110,0.89,0.95,5
u857,college,d33,0.74,0.74,5
u1147,college,d130,0.67,0.77,3
u4264,party,d113,0.76,0.88,5
u1995,festival,d25,0.98,0.76,3
u1435,festival,d177,0.75,0.89,3
u2474,reception,d57,0.64,0.77,5
u3056,party,d151,0.82,0.96,3
u1430,party,d121,0.66,0.78,4
u3925,festival,d62,0.9,0.93,3
u956,party,d56,0.96,0.63,5
u310,festival,d49,0.77,0.83,3
u4817,party,d81,0.62,0.77,5
u87,festival,d52,1.0,0.68,3
u2424,formal,d89,0.96,0.88,5
u4034,formal,d7,0.95,0.74,3
u4613,formal,d14,0.76,0.67,4
u853,college,d63,0.91,0.93,4
u2458,festival,d25,0.95,0.89,4
u2560,formal,d143,0.89,0.79,4
u4330,reception,d31,0.94,0.63,3
u66,festival,d69,0.96,0.71,5
u1830,formal,d145,0.86,0.78,3
u1232,wedding,d90,0.63,0.64,4
u2911,festival,d131,0.91,0.86,4
u4049,festival,d69,0.61,0.9,3
u2446,party,d132,0.85,0.61,3
u2866,formal,d64,0.76,0.65,4
u476,wedding,d97,0.65,0.86,4
u3218,reception,d136,0.62,0.93,4
u1636,formal,d171,0.67,0.62,4
u3159,formal,d22,0.61,0.91,5
u3128,wedding,d4,0.62,0.97,3
u4761,college,d13,0.6,0.83,4
u3828,party,d32,0.82,0.74,5
u3975,college,d122,0.94,0.67,4
u3850,formal,d77,0.91,0.79,4
u46,festival,d9,0.66,0.78,3
u1467,wedding,d173,0.6,0.77,5
u3364,reception,d187,0.87,0.8,5
u4823,reception,d11,0.68,0.61,3
u4575,formal,d27,0.61,0.98,3
u4056,party,d99,0.67,0.92,4
u2432,wedding,d163,0.65,0.84,3
u2544,college,d35,0.76,0.95,5
u1527,reception,d41,0.97,0.93,5
u3310,festival,d119,0.86,0.97,4
u3217,college,d116,0.91,0.62,5
u384,college,d122,0.88,0.72,4
u2740,college,d13,0.72,0.79,5
u552,festival,d105,0.99,0.68,5
u3710,wedding,d176,0.86,0.93,3
u1971,festival,d43,0.99,0.97,4
u4563,festival,d52,0.66,0.84,3
u4974,college,d68,0.78,0.66,5
u3526,wedding,d82,0.9,0.73,4
u3560,wedding,d86,0.77,0.66,5
u4120,wedding,d23,0.6,0.83,5
u1606,party,d191,0.83,0.99,3
u2214,party,d128,0.62,0.76,5
u4889,wedding,d150,0.66,0.89,4
u1228,formal,d84,0.7,0.86,4
u808,festival,d34,0.77,0.65,4
u1928,party,d135,0.98,0.66,3
u2980,reception,d53,0.61,0.62,3
u1469,formal,d127,0.72,0.79,5
u2025,festival,d197,0.79,0.71,3
u1384,college,d68,0.88,0.97,4
u3994,festival,d49,0.65,0.95,5
u3227,reception,d166,0.96,0.72,3
u4980,college,d91,0.81,0.8,5
u3346,reception,d181,0.95,0.83,5
u3945,formal,d27,0.72,0.85,3
u3391,formal,d145,0.9,0.82,3
u973,festival,d131,0.94,0.62,3
u3120,college,d129,0.65,0.78,4
u3623,festival,d169,0.73,0.85,4
u3481,festival,d119,0.72,0.72,5
u2280,reception,d15,0.86,0.93,3
u3730,party,d158,0.85,0.98,5
u3019,college,d124,0.61,0.98,4
u2761,wedding,d90,0.83,0.62,4
u1505,wedding,d83,0.65,1.0,4
u3251,party,d113,0.84,0.9,5
u2610,festival,d43,0.62,0.89,4
u2270,festival,d111,0.79,0.77,5
u3394,college,d61,0.86,0.71,5
u1357,festival,d119,0.78,0.99,5
u1448,formal,d75,0.99,0.61,3
u2604,formal,d48,0.71,0.71,5
u4893,formal,d142,0.82,0.72,3
u1040,wedding,d94,0.98,0.84,3
u3584,formal,d84,0.63,0.8,4
u1995,festival,d111,0.81,0.96,4
u221,college,d156,0.65,0.85,5
u4817,formal,d39,0.86,0.66,3
u4667,formal,d195,0.82,0.77,5
u4589,party,d192,0.6,0.85,4
u4175,party,d182,0.71,0.76,5
u408,college,d10,0.88,0.7,5
u128,reception,d53,0.97,0.92,5
u326,college,d45,0.89,0.63,3
u3460,reception,d120,0.71,0.64,3
u1162,formal,d84,0.82,0.97,3
u196,college,d116,0.68,0.86,4
u2395,reception,d139,0.61,0.91,5
u813,festival,d111,0.86,0.68,3
u3224,formal,d39,0.9,0.86,3
u3313,party,d133,0.98,0.64,4
u3141,reception,d120,0.85,0.96,3
u378,college,d61,0.96,0.94,3
u2575,festival,d186,0.73,0.98,5
u109,college,d45,0.88,0.87,3
u3935,festival,d62,0.89,0.7,4
u3616,reception,d50,0.76,0.77,4
u1903,wedding,d162,0.69,0.84,3
u1396,party,d182,0.62,0.99,4
u3738,college,d13,0.96,0.97,4
u509,college,d194,0.96,0.67,5
u3238,reception,d31,0.87,0.7,3
u3775,college,d129,0.81,0.69,4
u3300,college,d45,0.61,0.95,4
u429,party,d158,0.98,0.98,4
u603,formal,d145,0.96,0.73,5
u1226,festival,d169,0.86,0.92,3
u3134,reception,d37,0.82,0.68,3
u4398,reception,d47,0.81,0.64,5
u526,formal,d14,0.87,0.67,3
u4236,party,d40,0.71,0.68,3
u116,college,d172,0.88,0.65,3
u448,reception,d58,0.91,0.75,4
u2755,wedding,d150,0.91,0.94,4
u2933,formal,d96,0.89,0.85,4
u1669,wedding,d86,0.9,0.85,4
u1335,formal,d185,0.78,0.73,4
u2431,festival,d115,0.82,0.65,5
u4678,reception,d141,0.95,0.94,4
u337,festival,d119,0.82,0.7,5
u1127,formal,d71,0.98,0.68,4
u4284,party,d40,0.94,0.61,3
u3393,reception,d44,0.91,0.81,3
u920,festival,d177,0.68,0.94,3
u916,reception,d103,0.87,0.85,4
u1887,formal,d96,0.62,0.93,3
u65,wedding,d160,0.73,0.93,3
u4496,party,d182,0.8,0.64,4
u2218,college,d70,0.72,0.97,3
u4056,wedding,d4,0.99,0.64,3
u2226,wedding,d29,0.78,0.61,3
u4593,festival,d114,0.6,0.75,4
u1260,festival,d183,0.91,0.84,5
u4866,reception,d31,0.66,0.73,5
u1855,wedding,d190,0.77,0.67,3
u3703,formal,d142,0.82,0.69,4
u2953,reception,d47,0.96,0.88,3
u2502,reception,d136,0.83,0.82,4
u421,formal,d67,0.8,0.66,5
u440,college,d172,0.92,0.85,4
u3494,party,d51,0.82,0.91,3
u799,wedding,d86,0.9,0.72,4
u2064,college,d155,0.61,0.91,4
u2979,formal,d104,0.68,0.93,4
u486,reception,d36,0.73,0.92,5
u3442,formal,d195,0.87,0.97,5
u1642,festival,d92,0.91,0.93,3
u4300,reception,d200,0.83,0.72,4
u96,college,d68,0.64,0.86,3
u1247,college,d194,0.89,0.86,3
u4465,formal,d64,1.0,0.86,3
u2085,formal,d21,0.74,0.62,3
u2929,reception,d152,0.66,0.65,3
u56,formal,d39,0.97,0.72,4
u2725,college,d116,0.73,0.88,5
u2622,festival,d153,0.79,0.92,4
u2605,formal,d149,0.82,0.84,3
u4228,wedding,d28,0.79,0.89,5
u4248,festival,d92,0.89,0.86,5
u3737,party,d109,0.7,0.87,4
u676,college,d116,0.92,0.76,3
u1416,formal,d22,0.87,0.89,4
u3848,party,d135,0.75,0.8,5
u3336,college,d70,0.76,0.83,4
u3566,wedding,d59,0.7,0.8,3
u96,festival,d107,0.61,0.8,5
u4487,college,d10,0.76,0.96,5
u2064,festival,d106,0.71,0.65,3
u2307,college,d93,0.8,0.73,3
u1601,festival,d49,0.7,0.6,3
u4043,party,d191,0.96,0.94,3
u1297,formal,d73,0.92,0.93,4
u1919,college,d155,0.61,0.73,3
u3387,festival,d183,0.9,0.73,3
u838,reception,d166,0.73,0.87,4
u386,formal,d77,0.72,0.83,3
u2378,college,d35,0.73,0.81,4
u1183,party,d158,0.63,0.79,5
u1426,reception,d44,0.74,0.69,5
u2996,formal,d64,0.82,0.75,5
u2890,wedding,d162,0.62,0.77,3
u1651,reception,d80,0.88,0.7,4
u1248,festival,d92,0.76,0.96,3
u3150,party,d121,0.64,0.61,3
u2748,formal,d127,0.86,0.98,5
u607,reception,d20,0.66,0.8,3
u370,college,d91,0.71,0.77,3
u4599,festival,d62,0.89,0.8,5
u1438,reception,d166,0.88,0.71,4
u504,party,d51,1.0,0.79,5
u3706,reception,d80,0.82,0.92,3
u3605,wedding,d160,0.99,0.98,5
u1914,reception,d57,0.79,0.75,3
u1328,formal,d74,0.98,0.73,5
u4498,reception,d187,0.71,0.77,3
u225,formal,d27,0.82,0.63,4
u424,party,d158,0.99,0.86,3
u538,college,d129,0.72,0.89,5
u2260,college,d3,0.98,0.8,5
u3796,formal,d195,0.88,0.72,5
u3592,reception,d47,0.94,0.75,3
u3996,festival,d66,0.61,0.62,3
u3746,formal,d184,0.84,0.85,5
u582,party,d65,0.86,0.95,5
u263,wedding,d29,0.83,0.7,4
u2226,festival,d106,0.86,0.76,4
u148,party,d51,0.68,0.93,3
u124,college,d16,0.89,0.99,4
u3766,formal,d98,0.87,0.87,4
u2453,reception,d87,0.99,0.75,3
u2167,party,d158,0.78,0.92,4
u1868,reception,d41,0.74,0.76,4
u593,formal,d39,0.61,0.98,4
u3773,party,d191,0.87,0.76,4
u3933,reception,d189,0.88,0.99,3
u4823,formal,d123,0.69,0.86,3
u3469,wedding,d28,0.85,0.65,4
u4166,formal,d39,0.71,0.65,3
u991,formal,d67,0.89,0.62,4
u4174,formal,d184,0.95,0.98,5
u1637,party,d32,0.85,0.66,3
u4705,wedding,d26,0.9,0.96,4
u3326,reception,d5,0.98,0.96,5
u2645,wedding,d17,0.85,0.85,4
u2099,college,d10,0.6,0.91,3
u60,festival,d25,0.7,0.65,5
u731,wedding,d2,0.85,0.66,4
u3916,festival,d148,1.0,0.67,4
u1630,party,d113,0.99,0.88,4
u2146,reception,d103,0.69,0.73,4
u4576,party,d85,0.95,0.98,3
u1485,formal,d96,0.69,0.69,3
u4904,formal,d179,0.93,0.94,5
u3211,party,d65,0.97,0.62,3
u1343,reception,d46,0.83,0.93,5
u168,college,d63,0.69,0.87,5
u3675,college,d45,0.66,0.93,3
u4487,festival,d197,0.89,0.93,4
u174,formal,d89,0.63,0.82,5
u1611,party,d128,0.83,0.93,3
u654,party,d81,0.8,0.74,5
u2897,wedding,d4,0.84,0.87,3
u4066,reception,d193,0.71,0.86,3
u1805,reception,d57,0.74,0.93,3
u162,college,d199,0.82,0.65,4
u1755,reception,d5,0.99,0.69,3
u2772,formal,d72,0.65,0.97,4
u3587,reception,d47,0.62,0.96,5
u773,formal,d171,0.61,0.96,3
u4894,college,d10,0.93,0.63,4
u4379,college,d156,0.98,0.81,4
u1702,reception,d8,0.87,0.96,3
u328,wedding,d150,0.69,0.91,3
u2951,formal,d67,0.64,0.75,4
u766,wedding,d176,0.61,0.9,3
u4791,reception,d120,0.9,0.87,3
u3041,wedding,d163,0.63,0.92,5
u2404,wedding,d83,0.72,0.77,4
u3719,wedding,d2,0.84,0.96,4
u3735,wedding,d157,0.67,0.6,3
u4588,festival,d49,0.93,0.75,3
u3104,formal,d142,0.79,0.92,5
u3029,wedding,d173,0.87,0.93,3
u3813,formal,d171,0.97,0.75,5
u991,formal,d123,0.92,0.96,4
u723,wedding,d167,0.7,0.98,3
u215,wedding,d118,0.92,0.97,5
u1473,party,d128,0.7,0.66,4
u3132,party,d133,0.98,0.87,5
u3366,wedding,d90,0.62,0.97,3
u1920,party,d182,0.89,0.78,3
u3805,college,d70,0.68,0.64,5
u4025,wedding,d175,0.68,1.0,3
u4317,wedding,d157,0.96,0.83,5
u3796,wedding,d170,0.71,0.64,5
u3307,festival,d107,0.71,0.84,5
u438,reception,d152,0.97,0.62,4
u3404,festival,d178,0.91,0.93,5
u1194,formal,d6,0.89,0.89,5
u3636,college,d194,0.74,0.88,5
u1694,formal,d18,0.62,0.76,3
u4259,reception,d12,0.85,0.78,4
u986,reception,d166,0.86,0.65,4
u264,reception,d58,0.69,0.83,5
u1674,college,d168,0.97,0.84,5
u2782,wedding,d26,0.86,0.85,5
u3594,wedding,d2,0.74,0.97,5
u4014,reception,d100,0.68,0.66,5
u989,formal,d67,0.82,0.8,3
u4184,formal,d123,0.82,0.71,5
u3777,party,d174,0.63,0.93,4
u2417,reception,d189,0.86,0.78,5
u2079,wedding,d83,0.71,0.74,4
u2601,party,d182,0.85,0.61,3
u167,party,d121,0.97,0.95,4
u4349,wedding,d82,0.86,1.0,5
u541,formal,d48,0.99,0.6,3
u3682,wedding,d157,0.97,0.92,5
u1374,wedding,d154,0.97,0.77,3
u4610,college,d124,0.64,0.75,4
u3488,formal,d67,0.86,0.68,4
u1863,party,d121,0.93,0.91,3
u1793,college,d124,0.65,0.93,4
u4966,wedding,d30,0.68,0.75,5
u1495,festival,d138,0.97,0.68,4
u1314,reception,d187,0.78,0.92,5
u277,party,d78,0.92,0.77,4
u646,party,d78,0.92,0.97,5
u4405,festival,d107,0.86,0.8,5
u865,college,d45,0.68,0.96,5
u4093,festival,d114,1.0,0.7,4
u140,party,d56,0.76,0.75,3
u395,festival,d117,0.93,0.92,4
u1333,reception,d58,0.88,0.63,5
u4709,formal,d14,0.85,0.96,5
u3692,festival,d131,0.61,0.65,5
u1004,wedding,d150,0.76,0.69,4
u1423,party,d191,0.77,0.96,4
u4248,reception,d141,0.83,0.83,5
u39,formal,d27,0.83,0.69,5
u3070,reception,d50,0.61,0.7,3
u2783,formal,d7,0.86,0.92,4
u3491,reception,d100,0.89,0.9,3
u4183,festival,d43,0.76,0.72,5
u455,wedding,d167,0.75,0.77,5
u4010,reception,d193,0.82,0.84,4
u2022,formal,d98,0.95,0.8,3
u2130,wedding,d17,0.76,0.68,3
u594,wedding,d97,0.93,0.98,4
u872,festival,d177,0.83,0.74,3
u1113,wedding,d163,0.91,0.98,5
u2632,reception,d188,0.66,0.96,5
u2505,wedding,d26,0.86,0.69,3
u1398,reception,d44,0.69,0.62,3
u4218,reception,d181,0.64,0.89,5
u2316,college,d124,0.9,0.92,5
u4323,festival,d111,0.67,0.65,3
u3517,formal,d55,0.79,1.0,5
u2547,festival,d178,0.83,0.88,5
u3141,festival,d106,0.94,0.61,5
u423,formal,d21,0.73,0.95,5
u4852,formal,d7,0.91,0.61,5
u2521,reception,d141,0.79,0.62,5
u4776,formal,d179,0.87,0.85,4
u4608,wedding,d112,0.93,0.79,4
u4052,college,d93,0.71,0.99,4
u4155,party,d191,0.76,0.84,4
u3703,wedding,d2,0.97,0.78,5
u2490,college,d129,0.67,0.74,3
u1193,party,d85,0.79,0.87,4
u3835,reception,d12,0.74,0.62,3
u3560,wedding,d160,0.72,0.94,3
u4378,party,d42,0.9,0.83,3
u420,party,d165,0.8,0.66,4
u4777,reception,d60,0.76,0.64,5
u3701,college,d70,0.75,0.67,3
u3511,party,d99,0.98,0.79,4
u2216,formal,d179,0.76,0.7,5
u2676,party,d65,0.94,0.99,4
u4454,formal,d18,0.6,0.83,3
u1524,formal,d48,0.67,0.98,4
u4919,reception,d166,0.78,0.96,3
u3190,party,d81,0.71,0.71,5
u703,festival,d126,0.9,0.61,4
u4135,party,d65,0.97,0.98,3
u134,formal,d72,0.83,0.75,4
u240,reception,d44,0.7,0.88,5
u4220,festival,d9,0.91,0.96,5
u2211,party,d42,0.69,0.67,5
u2960,formal,d84,0.67,0.96,5
u1272,formal,d147,0.87,0.88,4
u2040,reception,d36,0.69,0.7,3
u3285,formal,d104,0.79,0.74,4
u4184,party,d135,0.82,0.86,3
u4620,reception,d80,0.91,0.98,5
u206,party,d42,0.76,0.85,5
u2972,formal,d145,0.94,0.68,5
u4001,wedding,d140,0.79,0.7,5
u81,reception,d136,0.66,0.76,4
u302,formal,d75,0.68,0.6,4
u3276,reception,d15,0.64,0.86,4
u884,wedding,d30,0.64,0.93,3
u300,party,d56,0.8,0.92,4
u2833,college,d70,0.78,0.98,4
u1243,festival,d105,0.84,0.85,3
u1048,formal,d185,0.9,0.91,3
u3272,wedding,d118,0.65,0.78,3
